"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","success","test_part","correct_response","probe"
"6880.025000005728","<img src= stimuli/temporalOrder/12.png width = '386.6666666666667' height = '243.18658280922432'><p>What came after this object?</p><img src= stimuli/temporalOrder/11.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/2.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/73.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","240","1221257","0.0-3.0-1.59","","temporalOrder","3","12"
"null","","null","html-keyboard-response","241","1221757","0.0-3.0-2.59","","blank","",""
"3168.9000000043306","<img src= stimuli/temporalOrder/12.png width = '386.6666666666667' height = '243.18658280922432'><p>In which room was the object?</p><img src= stimuli/contextMemory/8.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/31.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/20.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","242","1224928","0.0-3.0-3.59","","contextMemory","1","12"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","243","1225430","0.0-3.0-0.60","","fixation","",""
"4379.700000004843","<img src= stimuli/temporalOrder/63.png width = '386.6666666666667' height = '243.18658280922432'><p>What came before this object?</p><img src= stimuli/temporalOrder/37.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/12.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/19.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","49","html-keyboard-response","244","1229811","0.0-3.0-1.60","","temporalOrder","1","63"
"null","","null","html-keyboard-response","245","1230312","0.0-3.0-2.60","","blank","",""
"2603.734999996843","<img src= stimuli/temporalOrder/63.png width = '386.6666666666667' height = '243.18658280922432'><p>In which room was the object?</p><img src= stimuli/contextMemory/14.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/18.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/28.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","49","html-keyboard-response","246","1232917","0.0-3.0-3.60","","contextMemory","2","63"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","247","1233419","0.0-3.0-0.61","","fixation","",""
"2236.3350000088103","<img src= stimuli/temporalOrder/81.png width = '386.6666666666667' height = '243.18658280922432'><p>What came before this object?</p><img src= stimuli/temporalOrder/9.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/56.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/69.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","248","1235657","0.0-3.0-1.61","","temporalOrder","3","81"
"null","","null","html-keyboard-response","249","1236158","0.0-3.0-2.61","","blank","",""
"2945.9800000039395","<img src= stimuli/temporalOrder/81.png width = '386.6666666666667' height = '243.18658280922432'><p>In which room was the object?</p><img src= stimuli/contextMemory/9.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/13.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/6.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","250","1239105","0.0-3.0-3.61","","contextMemory","3","81"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","251","1239607","0.0-3.0-0.62","","fixation","",""
"6202.57500000298","<img src= stimuli/temporalOrder/30.png width = '386.6666666666667' height = '243.18658280922432'><p>What came after this object?</p><img src= stimuli/temporalOrder/43.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/72.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/87.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","252","1245811","0.0-3.0-1.62","","temporalOrder","2","30"
"null","","null","html-keyboard-response","253","1246316","0.0-3.0-2.62","","blank","",""
"1065.8750000002328","<img src= stimuli/temporalOrder/30.png width = '386.6666666666667' height = '243.18658280922432'><p>In which room was the object?</p><img src= stimuli/contextMemory/12.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/14.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/16.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","254","1247383","0.0-3.0-3.62","","contextMemory","2","30"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","255","1247884","0.0-3.0-0.63","","fixation","",""
"5813.934999998426","<img src= stimuli/temporalOrder/48.png width = '386.6666666666667' height = '243.18658280922432'><p>What came after this object?</p><img src= stimuli/temporalOrder/20.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/51.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/37.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","49","html-keyboard-response","256","1253700","0.0-3.0-1.63","","temporalOrder","1","48"
"null","","null","html-keyboard-response","257","1254201","0.0-3.0-2.63","","blank","",""
"1917.8499999979977","<img src= stimuli/temporalOrder/48.png width = '386.6666666666667' height = '243.18658280922432'><p>In which room was the object?</p><img src= stimuli/contextMemory/28.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/6.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/12.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","258","1256121","0.0-3.0-3.63","","contextMemory","1","48"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","259","1256626","0.0-3.0-0.64","","fixation","",""
"2465.0750000001863","<img src= stimuli/temporalOrder/69.png width = '386.6666666666667' height = '243.18658280922432'><p>What came after this object?</p><img src= stimuli/temporalOrder/81.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/79.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/75.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","49","html-keyboard-response","260","1259092","0.0-3.0-1.64","","temporalOrder","1","69"
"null","","null","html-keyboard-response","261","1259595","0.0-3.0-2.64","","blank","",""
"1868.8249999976251","<img src= stimuli/temporalOrder/69.png width = '386.6666666666667' height = '243.18658280922432'><p>In which room was the object?</p><img src= stimuli/contextMemory/5.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/2.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/32.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","49","html-keyboard-response","262","1261465","0.0-3.0-3.64","","contextMemory","1","69"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","263","1261965","0.0-3.0-0.65","","fixation","",""
"6614.065000001574","<img src= stimuli/temporalOrder/52.png width = '386.6666666666667' height = '243.18658280922432'><p>What came after this object?</p><img src= stimuli/temporalOrder/30.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/4.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/78.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","264","1268581","0.0-3.0-1.65","","temporalOrder","1","52"
"null","","null","html-keyboard-response","265","1269086","0.0-3.0-2.65","","blank","",""
"1849.2600000025705","<img src= stimuli/temporalOrder/52.png width = '386.6666666666667' height = '243.18658280922432'><p>In which room was the object?</p><img src= stimuli/contextMemory/7.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/14.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/1.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","49","html-keyboard-response","266","1270937","0.0-3.0-3.65","","contextMemory","2","52"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","267","1271441","0.0-3.0-0.66","","fixation","",""
"4061.4449999993667","<img src= stimuli/temporalOrder/54.png width = '386.6666666666667' height = '243.18658280922432'><p>What came after this object?</p><img src= stimuli/temporalOrder/81.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/58.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/14.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","268","1275504","0.0-3.0-1.66","","temporalOrder","3","54"
"null","","null","html-keyboard-response","269","1276009","0.0-3.0-2.66","","blank","",""
"1394.3149999976158","<img src= stimuli/temporalOrder/54.png width = '386.6666666666667' height = '243.18658280922432'><p>In which room was the object?</p><img src= stimuli/contextMemory/5.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/38.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/37.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","49","html-keyboard-response","270","1277405","0.0-3.0-3.66","","contextMemory","2","54"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","271","1277910","0.0-3.0-0.67","","fixation","",""
"6148.390000002226","<img src= stimuli/temporalOrder/11.png width = '386.6666666666667' height = '243.18658280922432'><p>What came after this object?</p><img src= stimuli/temporalOrder/10.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/80.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/6.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","272","1284061","0.0-3.0-1.67","","temporalOrder","3","11"
"null","","null","html-keyboard-response","273","1284563","0.0-3.0-2.67","","blank","",""
"1483.6650000070222","<img src= stimuli/temporalOrder/11.png width = '386.6666666666667' height = '243.18658280922432'><p>In which room was the object?</p><img src= stimuli/contextMemory/10.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/42.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/26.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","49","html-keyboard-response","274","1286049","0.0-3.0-3.67","","contextMemory","2","11"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","275","1286550","0.0-3.0-0.68","","fixation","",""
"5135.735000003595","<img src= stimuli/temporalOrder/23.png width = '386.6666666666667' height = '243.18658280922432'><p>What came before this object?</p><img src= stimuli/temporalOrder/16.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/47.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/20.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","49","html-keyboard-response","276","1291687","0.0-3.0-1.68","","temporalOrder","1","23"
"null","","null","html-keyboard-response","277","1292191","0.0-3.0-2.68","","blank","",""
"2290.7200000046287","<img src= stimuli/temporalOrder/23.png width = '386.6666666666667' height = '243.18658280922432'><p>In which room was the object?</p><img src= stimuli/contextMemory/41.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/18.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/36.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","278","1294483","0.0-3.0-3.68","","contextMemory","3","23"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","279","1294988","0.0-3.0-0.69","","fixation","",""
"1816.3500000082422","<img src= stimuli/temporalOrder/65.png width = '386.6666666666667' height = '243.18658280922432'><p>What came after this object?</p><img src= stimuli/temporalOrder/3.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/17.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/15.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","280","1296806","0.0-3.0-1.69","","temporalOrder","2","65"
"null","","null","html-keyboard-response","281","1297311","0.0-3.0-2.69","","blank","",""
"2202.6199999963865","<img src= stimuli/temporalOrder/65.png width = '386.6666666666667' height = '243.18658280922432'><p>In which room was the object?</p><img src= stimuli/contextMemory/10.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/16.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/41.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","282","1299515","0.0-3.0-3.69","","contextMemory","2","65"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","283","1300019","0.0-3.0-0.70","","fixation","",""
"4370.595000000205","<img src= stimuli/temporalOrder/66.png width = '386.6666666666667' height = '243.18658280922432'><p>What came before this object?</p><img src= stimuli/temporalOrder/0.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/68.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/82.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","284","1304391","0.0-3.0-1.70","","temporalOrder","3","66"
"null","","null","html-keyboard-response","285","1304892","0.0-3.0-2.70","","blank","",""
"1385.025000010617","<img src= stimuli/temporalOrder/66.png width = '386.6666666666667' height = '243.18658280922432'><p>In which room was the object?</p><img src= stimuli/contextMemory/41.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/33.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/26.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","49","html-keyboard-response","286","1306278","0.0-3.0-3.70","","contextMemory","2","66"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","287","1306783","0.0-3.0-0.71","","fixation","",""
"2920.7000000025146","<img src= stimuli/temporalOrder/10.png width = '386.6666666666667' height = '243.18658280922432'><p>What came before this object?</p><img src= stimuli/temporalOrder/20.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/62.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/24.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","49","html-keyboard-response","288","1309705","0.0-3.0-1.71","","temporalOrder","1","10"
"null","","null","html-keyboard-response","289","1310206","0.0-3.0-2.71","","blank","",""
"1328.419999990845","<img src= stimuli/temporalOrder/10.png width = '386.6666666666667' height = '243.18658280922432'><p>In which room was the object?</p><img src= stimuli/contextMemory/29.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/22.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/1.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","290","1311537","0.0-3.0-3.71","","contextMemory","1","10"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","291","1312038","0.0-3.0-0.72","","fixation","",""
"1662.450000003446","<img src= stimuli/temporalOrder/59.png width = '386.6666666666667' height = '243.18658280922432'><p>What came before this object?</p><img src= stimuli/temporalOrder/55.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/57.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/1.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","292","1313702","0.0-3.0-1.72","","temporalOrder","3","59"
"null","","null","html-keyboard-response","293","1314204","0.0-3.0-2.72","","blank","",""
"1870.2849999971222","<img src= stimuli/temporalOrder/59.png width = '386.6666666666667' height = '243.18658280922432'><p>In which room was the object?</p><img src= stimuli/contextMemory/14.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/42.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/27.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","294","1316075","0.0-3.0-3.72","","contextMemory","3","59"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","295","1316578","0.0-3.0-0.73","","fixation","",""
"4211.129999996163","<img src= stimuli/temporalOrder/27.png width = '386.6666666666667' height = '243.18658280922432'><p>What came after this object?</p><img src= stimuli/temporalOrder/65.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/42.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/12.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","296","1320791","0.0-3.0-1.73","","temporalOrder","3","27"
"null","","null","html-keyboard-response","297","1321294","0.0-3.0-2.73","","blank","",""
"5082.540000002831","<img src= stimuli/temporalOrder/27.png width = '386.6666666666667' height = '243.18658280922432'><p>In which room was the object?</p><img src= stimuli/contextMemory/16.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/8.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/24.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","298","1326378","0.0-3.0-3.73","","contextMemory","2","27"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","299","1326881","0.0-3.0-0.74","","fixation","",""
"4555.755000008503","<img src= stimuli/temporalOrder/5.png width = '386.6666666666667' height = '243.18658280922432'><p>What came before this object?</p><img src= stimuli/temporalOrder/36.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/14.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/55.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","49","html-keyboard-response","300","1331439","0.0-3.0-1.74","","temporalOrder","1","5"
"null","","null","html-keyboard-response","301","1331943","0.0-3.0-2.74","","blank","",""
"1484.7450000087265","<img src= stimuli/temporalOrder/5.png width = '386.6666666666667' height = '243.18658280922432'><p>In which room was the object?</p><img src= stimuli/contextMemory/13.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/25.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/17.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","302","1333429","0.0-3.0-3.74","","contextMemory","3","5"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","303","1333932","0.0-3.0-0.75","","fixation","",""
"5178.870000003371","<img src= stimuli/temporalOrder/73.png width = '386.6666666666667' height = '243.18658280922432'><p>What came before this object?</p><img src= stimuli/temporalOrder/12.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/57.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/41.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","49","html-keyboard-response","304","1339112","0.0-3.0-1.75","","temporalOrder","1","73"
"null","","null","html-keyboard-response","305","1339616","0.0-3.0-2.75","","blank","",""
"1718.974999996135","<img src= stimuli/temporalOrder/73.png width = '386.6666666666667' height = '243.18658280922432'><p>In which room was the object?</p><img src= stimuli/contextMemory/35.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/9.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/29.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","306","1341337","0.0-3.0-3.75","","contextMemory","2","73"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","307","1341842","0.0-3.0-0.76","","fixation","",""
"5698.905000012135","<img src= stimuli/temporalOrder/24.png width = '386.6666666666667' height = '243.18658280922432'><p>What came after this object?</p><img src= stimuli/temporalOrder/13.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/56.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/22.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","308","1347543","0.0-3.0-1.76","","temporalOrder","2","24"
"null","","null","html-keyboard-response","309","1348043","0.0-3.0-2.76","","blank","",""
"1289.1399999933783","<img src= stimuli/temporalOrder/24.png width = '386.6666666666667' height = '243.18658280922432'><p>In which room was the object?</p><img src= stimuli/contextMemory/12.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/43.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/24.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","49","html-keyboard-response","310","1349334","0.0-3.0-3.76","","contextMemory","3","24"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","311","1349837","0.0-3.0-0.77","","fixation","",""
"2886.970000006957","<img src= stimuli/temporalOrder/14.png width = '386.6666666666667' height = '243.18658280922432'><p>What came before this object?</p><img src= stimuli/temporalOrder/40.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/78.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/54.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","312","1352725","0.0-3.0-1.77","","temporalOrder","3","14"
"null","","null","html-keyboard-response","313","1353225","0.0-3.0-2.77","","blank","",""
"1144.9100000027101","<img src= stimuli/temporalOrder/14.png width = '386.6666666666667' height = '243.18658280922432'><p>In which room was the object?</p><img src= stimuli/contextMemory/39.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/19.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/9.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","314","1354372","0.0-3.0-3.77","","contextMemory","1","14"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","315","1354877","0.0-3.0-0.78","","fixation","",""
"2780.5499999960884","<img src= stimuli/temporalOrder/8.png width = '386.6666666666667' height = '243.18658280922432'><p>What came after this object?</p><img src= stimuli/temporalOrder/12.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/74.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/61.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","316","1357658","0.0-3.0-1.78","","temporalOrder","3","8"
"null","","null","html-keyboard-response","317","1358162","0.0-3.0-2.78","","blank","",""
"2517.56999999634","<img src= stimuli/temporalOrder/8.png width = '386.6666666666667' height = '243.18658280922432'><p>In which room was the object?</p><img src= stimuli/contextMemory/32.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/10.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/20.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","318","1360682","0.0-3.0-3.78","","contextMemory","2","8"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","319","1361184","0.0-3.0-0.79","","fixation","",""
"2847.199999989243","<img src= stimuli/temporalOrder/29.png width = '386.6666666666667' height = '243.18658280922432'><p>What came after this object?</p><img src= stimuli/temporalOrder/80.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/38.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/45.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","49","html-keyboard-response","320","1364033","0.0-3.0-1.79","","temporalOrder","1","29"
"null","","null","html-keyboard-response","321","1364534","0.0-3.0-2.79","","blank","",""
"4813.564999989467","<img src= stimuli/temporalOrder/29.png width = '386.6666666666667' height = '243.18658280922432'><p>In which room was the object?</p><img src= stimuli/contextMemory/26.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/19.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/21.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","322","1369350","0.0-3.0-3.79","","contextMemory","3","29"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","323","1369851","0.0-3.0-0.80","","fixation","",""
"5901.320000004489","<img src= stimuli/temporalOrder/17.png width = '386.6666666666667' height = '243.18658280922432'><p>What came after this object?</p><img src= stimuli/temporalOrder/18.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/7.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/temporalOrder/36.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","49","html-keyboard-response","324","1375754","0.0-3.0-1.80","","temporalOrder","3","17"
"null","","null","html-keyboard-response","325","1376258","0.0-3.0-2.80","","blank","",""
"1267.305000001099","<img src= stimuli/temporalOrder/17.png width = '386.6666666666667' height = '243.18658280922432'><p>In which room was the object?</p><img src= stimuli/contextMemory/43.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/16.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><img src= stimuli/contextMemory/7.png width = '386.6666666666667' height = '243.18658280922432' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","326","1377527","0.0-3.0-3.80","","contextMemory","2","17"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","327","1378028","0.0-3.0-0.81","","fixation","",""
