"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","test_part","worker_id","half","corr_resp","probe","target","foil1","dist1","foil1Pos","foil2","dist2","foil2Pos","subjCond","counterbalance_condition","question","roomNum","roomType","sameRoom","context","probeTable","foil1Table","foil2Table","imageSize"
"15837.364999999409","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/59.png' style='width:343.9644128113879px;height: 267px;'><div class='threeColumn'><img src='images/stimuli/66.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/45.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/28.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","18","233518","0.0-1.0-1.8","temporalOrder","1","1","2","59","images/stimuli/45.png","images/stimuli/28.png","-8","3","images/stimuli/66.png","12","1","0","0","","27","m","0","across","3","3","3","0.3167259786476868"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","19","234019","0.0-1.0-0.9","fixation","","","","","","","","","","","","","","","","","","","","","",""
"19027.270000000513","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/13.png' style='width:343.9644128113879px;height: 267px;'><div class='threeColumn'><img src='images/stimuli/38.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/19.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/57.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","20","253047","0.0-1.0-1.9","temporalOrder","1","1","2","13","images/stimuli/19.png","images/stimuli/57.png","-8","3","images/stimuli/38.png","6","1","0","0","","40","m","0","across","3","3","3","0.3167259786476868"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","21","253549","0.0-1.0-0.10","fixation","","","","","","","","","","","","","","","","","","","","","",""
"18526.120000000432","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/14.png' style='width:343.9644128113879px;height: 267px;'><div class='threeColumn'><img src='images/stimuli/31.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/78.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/2.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>3</div></div></div>","51","html-keyboard-response","22","272078","0.0-1.0-1.10","temporalOrder","1","1","3","14","images/stimuli/2.png","images/stimuli/31.png","-25","1","images/stimuli/78.png","11","2","0","0","","39","m","1","within","2","3","3","0.3167259786476868"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","23","272580","0.0-1.0-0.11","fixation","","","","","","","","","","","","","","","","","","","","","",""
"8669.44999999943","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/66.png' style='width:343.9644128113879px;height: 267px;'><div class='threeColumn'><img src='images/stimuli/38.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/67.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/45.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","24","281251","0.0-1.0-1.11","temporalOrder","1","1","2","66","images/stimuli/67.png","images/stimuli/45.png","-11","3","images/stimuli/38.png","20","1","0","0","","33","m","0","across","3","2","3","0.3167259786476868"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","25","281752","0.0-1.0-0.12","fixation","","","","","","","","","","","","","","","","","","","","","",""
"12002.524999999907","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/54.png' style='width:343.9644128113879px;height: 267px;'><div class='threeColumn'><img src='images/stimuli/13.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/18.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/14.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","26","293758","0.0-1.0-1.12","temporalOrder","1","1","3","54","images/stimuli/14.png","images/stimuli/18.png","-16","2","images/stimuli/13.png","4","1","0","0","","38","m","0","across","3","3","3","0.3167259786476868"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","27","294260","0.0-1.0-0.13","fixation","","","","","","","","","","","","","","","","","","","","","",""
"43336.97499999835","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/48.png' style='width:343.9644128113879px;height: 267px;'><div class='threeColumn'><img src='images/stimuli/20.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/56.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/7.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","28","337598","0.0-1.0-1.13","temporalOrder","1","1","1","48","images/stimuli/20.png","images/stimuli/56.png","-7","2","images/stimuli/7.png","26","3","0","0","","28","m","0","across","3","2","3","0.3167259786476868"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","29","338099","0.0-1.0-0.14","fixation","","","","","","","","","","","","","","","","","","","","","",""
"29327.42999999941","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/34.png' style='width:343.9644128113879px;height: 267px;'><div class='threeColumn'><img src='images/stimuli/56.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/21.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/16.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>3</div></div></div>","51","html-keyboard-response","30","367428","0.0-1.0-1.14","temporalOrder","1","1","3","34","images/stimuli/16.png","images/stimuli/56.png","-20","1","images/stimuli/21.png","5","2","0","0","","35","m","1","within","2","2","3","0.3167259786476868"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","31","367928","0.0-1.0-0.15","fixation","","","","","","","","","","","","","","","","","","","","","",""
"28628.11500000133","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/2.png' style='width:343.9644128113879px;height: 267px;'><div class='threeColumn'><img src='images/stimuli/78.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/49.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/68.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","32","396557","0.0-1.0-1.15","temporalOrder","1","1","3","2","images/stimuli/68.png","images/stimuli/49.png","-27","2","images/stimuli/78.png","10","1","0","0","","39","m","0","across","3","2","3","0.3167259786476868"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","33","397059","0.0-1.0-0.16","fixation","","","","","","","","","","","","","","","","","","","","","",""
"10492.275000000489","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/50.png' style='width:343.9644128113879px;height: 267px;'><div class='threeColumn'><img src='images/stimuli/9.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/28.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/49.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","34","407552","0.0-1.0-1.16","temporalOrder","1","1","3","50","images/stimuli/49.png","images/stimuli/28.png","-4","2","images/stimuli/9.png","33","1","0","0","","25","m","0","across","3","3","2","0.3167259786476868"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","35","408054","0.0-1.0-0.17","fixation","","","","","","","","","","","","","","","","","","","","","",""
"6815.510000000359","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/23.png' style='width:343.9644128113879px;height: 267px;'><div class='threeColumn'><img src='images/stimuli/11.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/57.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/82.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","36","414871","0.0-1.0-1.17","temporalOrder","1","1","2","23","images/stimuli/57.png","images/stimuli/82.png","-6","3","images/stimuli/11.png","13","1","0","0","","36","m","1","within","2","2","3","0.3167259786476868"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","37","415372","0.0-1.0-0.18","fixation","","","","","","","","","","","","","","","","","","","","","",""
"11930.639999998617","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/7.png' style='width:343.9644128113879px;height: 267px;'><div class='threeColumn'><img src='images/stimuli/31.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/38.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/9.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","38","427305","0.0-1.0-1.18","temporalOrder","1","1","3","7","images/stimuli/9.png","images/stimuli/31.png","-30","1","images/stimuli/38.png","4","2","0","0","","41","m","0","across","3","3","3","0.3167259786476868"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","39","427806","0.0-1.0-0.19","fixation","","","","","","","","","","","","","","","","","","","","","",""
"8206.550000002608","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/60.png' style='width:343.9644128113879px;height: 267px;'><div class='threeColumn'><img src='images/stimuli/10.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/41.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/67.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","40","436013","0.0-1.0-1.19","temporalOrder","1","1","2","60","images/stimuli/41.png","images/stimuli/10.png","-3","1","images/stimuli/67.png","6","3","0","0","","31","m","1","within","2","3","2","0.3167259786476868"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","41","436515","0.0-1.0-0.20","fixation","","","","","","","","","","","","","","","","","","","","","",""
"5276.59499999939","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/3.png' style='width:343.9644128113879px;height: 267px;'><div class='threeColumn'><img src='images/stimuli/18.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/34.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/55.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","42","441793","0.0-1.0-1.20","temporalOrder","1","1","2","3","images/stimuli/34.png","images/stimuli/18.png","-8","1","images/stimuli/55.png","5","3","0","0","","34","m","0","across","3","3","2","0.3167259786476868"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","43","442294","0.0-1.0-0.21","fixation","","","","","","","","","","","","","","","","","","","","","",""
"17289.689999997732","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/62.png' style='width:343.9644128113879px;height: 267px;'><div class='threeColumn'><img src='images/stimuli/55.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/45.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/82.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","44","459585","0.0-1.0-1.21","temporalOrder","1","1","3","62","images/stimuli/82.png","images/stimuli/45.png","-9","2","images/stimuli/55.png","9","1","0","0","","32","m","0","across","3","2","2","0.3167259786476868"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","45","460087","0.0-1.0-0.22","fixation","","","","","","","","","","","","","","","","","","","","","",""
"13484.05499999714","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/25.png' style='width:343.9644128113879px;height: 267px;'><div class='threeColumn'><img src='images/stimuli/50.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/62.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/9.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","46","473572","0.0-1.0-1.22","temporalOrder","1","1","2","25","images/stimuli/62.png","images/stimuli/50.png","-13","1","images/stimuli/9.png","20","3","0","0","","32","m","1","within","2","3","2","0.3167259786476868"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","47","474074","0.0-1.0-0.23","fixation","","","","","","","","","","","","","","","","","","","","","",""
"23159.504999999597","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/9.png' style='width:343.9644128113879px;height: 267px;'><div class='threeColumn'><img src='images/stimuli/78.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/62.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/11.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>3</div></div></div>","51","html-keyboard-response","48","497236","0.0-1.0-1.23","temporalOrder","1","1","3","9","images/stimuli/11.png","images/stimuli/62.png","-19","2","images/stimuli/78.png","5","1","0","0","","42","m","1","within","2","3","3","0.3167259786476868"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","49","497737","0.0-1.0-0.24","fixation","","","","","","","","","","","","","","","","","","","","","",""
"122468.03999999969","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/21.png' style='width:343.9644128113879px;height: 267px;'><div class='threeColumn'><img src='images/stimuli/20.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/75.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/11.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","50","620206","0.0-1.0-1.24","temporalOrder","1","1","2","21","images/stimuli/75.png","images/stimuli/20.png","-17","1","images/stimuli/11.png","10","3","0","0","","37","m","0","across","3","2","3","0.3167259786476868"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","51","620707","0.0-1.0-0.25","fixation","","","","","","","","","","","","","","","","","","","","","",""
"15323.434999998426","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/57.png' style='width:343.9644128113879px;height: 267px;'><div class='threeColumn'><img src='images/stimuli/6.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/67.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/55.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","52","636031","0.0-1.0-1.25","temporalOrder","1","1","3","57","images/stimuli/55.png","images/stimuli/67.png","-5","2","images/stimuli/6.png","13","1","0","0","","36","m","0","across","3","2","2","0.3167259786476868"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","53","636532","0.0-1.0-0.26","fixation","","","","","","","","","","","","","","","","","","","","","",""
"7183.970000001951","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/16.png' style='width:343.9644128113879px;height: 267px;'><div class='threeColumn'><img src='images/stimuli/23.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/41.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/9.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","54","643717","0.0-1.0-1.26","temporalOrder","1","1","1","16","images/stimuli/23.png","images/stimuli/41.png","-8","2","images/stimuli/9.png","13","3","0","0","","35","m","0","across","3","3","2","0.3167259786476868"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","55","644219","0.0-1.0-0.27","fixation","","","","","","","","","","","","","","","","","","","","","",""
"7881.73999999708","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/67.png' style='width:343.9644128113879px;height: 267px;'><div class='threeColumn'><img src='images/stimuli/21.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/20.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/3.png' style='width:343.9644128113879px;height: 267px;'><div class='num'>3</div></div></div>","51","html-keyboard-response","56","652102","0.0-1.0-1.27","temporalOrder","1","1","3","67","images/stimuli/3.png","images/stimuli/20.png","-10","2","images/stimuli/21.png","7","1","0","0","","34","m","1","within","2","2","3","0.3167259786476868"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","57","652602","0.0-1.0-0.28","fixation","","","","","","","","","","","","","","","","","","","","","",""
