"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","test_part","worker_id","half","corr_resp","probe","target","foil1","dist1","foil1Pos","foil2","dist2","foil2Pos","subjCond","counterbalance_condition","question","roomNum","roomType","sameRoom","context","probeTable","foil1Table","foil2Table","imageSize"
"20418.570000001637","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/62.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='threeColumn'><img src='images/stimuli/78.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/50.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/82.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>3</div></div></div>","51","html-keyboard-response","14","159155","0.0-1.0-1.6","temporalOrder","1","1","3","62","images/stimuli/82.png","images/stimuli/50.png","-14","2","images/stimuli/78.png","24","1","1","1","","33","m","1","within","2","2","2","0.22774708410067526"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","15","159657","0.0-1.0-0.7","fixation","","","","","","","","","","","","","","","","","","","","","",""
"13441.97499999791","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/24.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='threeColumn'><img src='images/stimuli/6.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/85.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/56.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>3</div></div></div>","51","html-keyboard-response","16","173100","0.0-1.0-1.7","temporalOrder","1","1","3","24","images/stimuli/56.png","images/stimuli/85.png","-3","2","images/stimuli/6.png","37","1","1","1","","25","m","1","within","2","3","3","0.22774708410067526"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","17","173600","0.0-1.0-0.8","fixation","","","","","","","","","","","","","","","","","","","","","",""
"8154.129999998986","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/11.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='threeColumn'><img src='images/stimuli/25.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/78.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/6.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>3</div></div></div>","51","html-keyboard-response","18","181755","0.0-1.0-1.8","temporalOrder","1","1","3","11","images/stimuli/6.png","images/stimuli/25.png","-21","1","images/stimuli/78.png","4","2","1","1","","43","m","1","within","2","3","2","0.22774708410067526"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","19","182256","0.0-1.0-0.9","fixation","","","","","","","","","","","","","","","","","","","","","",""
"6589.074999999866","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/9.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='threeColumn'><img src='images/stimuli/85.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/78.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/11.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","20","188847","0.0-1.0-1.9","temporalOrder","1","1","3","9","images/stimuli/11.png","images/stimuli/85.png","-38","1","images/stimuli/78.png","5","2","1","1","","42","m","0","across","3","3","2","0.22774708410067526"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","21","189348","0.0-1.0-0.10","fixation","","","","","","","","","","","","","","","","","","","","","",""
"6932.280000000901","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/25.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='threeColumn'><img src='images/stimuli/62.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/54.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/33.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","22","196282","0.0-1.0-1.10","temporalOrder","1","1","1","25","images/stimuli/62.png","images/stimuli/33.png","-16","3","images/stimuli/54.png","13","2","1","1","","32","m","0","across","3","3","2","0.22774708410067526"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","23","196783","0.0-1.0-0.11","fixation","","","","","","","","","","","","","","","","","","","","","",""
"28760.235000001558","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/10.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='threeColumn'><img src='images/stimuli/40.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/14.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/59.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","24","225545","0.0-1.0-1.11","temporalOrder","1","1","1","10","images/stimuli/40.png","images/stimuli/59.png","-4","3","images/stimuli/14.png","19","2","1","1","","30","m","1","within","2","2","3","0.22774708410067526"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","25","226046","0.0-1.0-0.12","fixation","","","","","","","","","","","","","","","","","","","","","",""
"14480.28499999782","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/45.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='threeColumn'><img src='images/stimuli/48.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/28.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/82.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","26","240530","0.0-1.0-1.12","temporalOrder","1","1","1","45","images/stimuli/48.png","images/stimuli/28.png","-9","2","images/stimuli/82.png","10","3","1","1","","28","m","0","across","3","2","3","0.22774708410067526"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","27","241032","0.0-1.0-0.13","fixation","","","","","","","","","","","","","","","","","","","","","",""
"10815.374999998312","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/16.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='threeColumn'><img src='images/stimuli/7.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/45.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/23.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>3</div></div></div>","51","html-keyboard-response","28","251848","0.0-1.0-1.13","temporalOrder","1","1","3","16","images/stimuli/23.png","images/stimuli/45.png","-15","2","images/stimuli/7.png","12","1","1","1","","36","m","1","within","2","3","2","0.22774708410067526"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","29","252350","0.0-1.0-0.14","fixation","","","","","","","","","","","","","","","","","","","","","",""
"6261.494999998831","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/1.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='threeColumn'><img src='images/stimuli/85.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/7.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/59.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","30","258613","0.0-1.0-1.14","temporalOrder","1","1","3","1","images/stimuli/59.png","images/stimuli/85.png","-8","1","images/stimuli/7.png","29","2","1","1","","27","m","0","across","3","3","2","0.22774708410067526"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","31","259114","0.0-1.0-0.15","fixation","","","","","","","","","","","","","","","","","","","","","",""
"14749.900000002497","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/7.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='threeColumn'><img src='images/stimuli/78.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/18.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/9.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>3</div></div></div>","51","html-keyboard-response","32","273865","0.0-1.0-1.15","temporalOrder","1","1","3","7","images/stimuli/9.png","images/stimuli/18.png","-22","2","images/stimuli/78.png","6","1","1","1","","42","m","1","within","2","2","2","0.22774708410067526"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","33","274366","0.0-1.0-0.16","fixation","","","","","","","","","","","","","","","","","","","","","",""
"48152.44000000169","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/82.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='threeColumn'><img src='images/stimuli/1.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/34.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/66.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","34","322520","0.0-1.0-1.16","temporalOrder","1","1","3","82","images/stimuli/66.png","images/stimuli/1.png","-12","1","images/stimuli/34.png","4","2","1","1","","33","m","0","across","3","3","3","0.22774708410067526"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","35","323021","0.0-1.0-0.17","fixation","","","","","","","","","","","","","","","","","","","","","",""
"8814.95999999973","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/34.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='threeColumn'><img src='images/stimuli/48.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/16.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/9.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","36","331837","0.0-1.0-1.17","temporalOrder","1","1","2","34","images/stimuli/16.png","images/stimuli/48.png","-13","1","images/stimuli/9.png","14","3","1","1","","35","m","0","across","3","2","3","0.22774708410067526"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","37","332338","0.0-1.0-0.18","fixation","","","","","","","","","","","","","","","","","","","","","",""
"22894.33999999892","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/41.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='threeColumn'><img src='images/stimuli/25.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/31.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/16.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","38","355233","0.0-1.0-1.18","temporalOrder","1","1","1","41","images/stimuli/25.png","images/stimuli/31.png","-10","2","images/stimuli/16.png","8","3","1","1","","32","m","1","within","2","2","2","0.22774708410067526"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","39","355734","0.0-1.0-0.19","fixation","","","","","","","","","","","","","","","","","","","","","",""
"8371.079999997164","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/55.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='threeColumn'><img src='images/stimuli/78.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/67.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/21.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","40","364106","0.0-1.0-1.19","temporalOrder","1","1","3","55","images/stimuli/21.png","images/stimuli/67.png","-6","2","images/stimuli/78.png","15","1","1","1","","37","m","0","across","3","3","2","0.22774708410067526"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","41","364607","0.0-1.0-0.20","fixation","","","","","","","","","","","","","","","","","","","","","",""
"5091.550000000978","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/48.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='threeColumn'><img src='images/stimuli/28.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/20.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/62.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","42","369700","0.0-1.0-1.20","temporalOrder","1","1","2","48","images/stimuli/20.png","images/stimuli/28.png","-10","1","images/stimuli/62.png","8","3","1","1","","29","m","1","within","2","2","2","0.22774708410067526"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","43","370201","0.0-1.0-0.21","fixation","","","","","","","","","","","","","","","","","","","","","",""
"14477.260000003327","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/68.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='threeColumn'><img src='images/stimuli/6.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/13.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/75.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","44","384680","0.0-1.0-1.21","temporalOrder","1","1","2","68","images/stimuli/13.png","images/stimuli/75.png","-4","3","images/stimuli/6.png","6","1","1","1","","40","m","0","across","3","3","3","0.22774708410067526"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","45","385181","0.0-1.0-0.22","fixation","","","","","","","","","","","","","","","","","","","","","",""
"17695.110000000568","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/67.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='threeColumn'><img src='images/stimuli/40.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/19.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/3.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","46","402877","0.0-1.0-1.22","temporalOrder","1","1","3","67","images/stimuli/3.png","images/stimuli/40.png","-8","1","images/stimuli/19.png","14","2","1","1","","34","m","0","across","3","3","3","0.22774708410067526"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","47","403378","0.0-1.0-0.23","fixation","","","","","","","","","","","","","","","","","","","","","",""
"15591.240000001504","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/75.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='threeColumn'><img src='images/stimuli/78.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/54.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/62.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","48","418970","0.0-1.0-1.23","temporalOrder","1","1","2","75","images/stimuli/54.png","images/stimuli/62.png","-11","3","images/stimuli/78.png","13","1","1","1","","38","m","0","across","3","2","2","0.22774708410067526"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","49","419471","0.0-1.0-0.24","fixation","","","","","","","","","","","","","","","","","","","","","",""
"6167.154999999155","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/23.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='threeColumn'><img src='images/stimuli/2.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/40.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/57.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","50","425639","0.0-1.0-1.24","temporalOrder","1","1","3","23","images/stimuli/57.png","images/stimuli/40.png","-12","2","images/stimuli/2.png","7","1","1","1","","36","m","0","across","3","3","2","0.22774708410067526"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","51","426141","0.0-1.0-0.25","fixation","","","","","","","","","","","","","","","","","","","","","",""
"8850.734999999986","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/19.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='threeColumn'><img src='images/stimuli/24.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/7.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/78.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","52","434992","0.0-1.0-1.25","temporalOrder","1","1","2","19","images/stimuli/7.png","images/stimuli/24.png","-33","1","images/stimuli/78.png","7","3","1","1","","41","m","0","across","3","2","2","0.22774708410067526"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","53","435494","0.0-1.0-0.26","fixation","","","","","","","","","","","","","","","","","","","","","",""
"9440.49499999889","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately after</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/20.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='threeColumn'><img src='images/stimuli/50.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/38.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/10.png' style='width:247.33333333333334px;height: 191.99079189686924px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","54","444935","0.0-1.0-1.26","temporalOrder","1","1","3","20","images/stimuli/10.png","images/stimuli/50.png","-7","1","images/stimuli/38.png","29","2","1","1","","29","m","0","across","3","2","2","0.22774708410067526"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","55","445436","0.0-1.0-0.27","fixation","","","","","","","","","","","","","","","","","","","","","",""
