"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","test_part","corr_resp","probe","target","foil1","foil2","condition","question","roomNum","sameRoom","context"
"","html-keyboard-response","10","78485","0.0-2.0-2.1","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","11","81173","0.0-2.0-3.1","2685.2950000029523","<img src= images/stimuli/7.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","roomType","1","","","","","2","","42","",""
"","html-keyboard-response","12","81678","0.0-2.0-4.1","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","13","85457","0.0-2.0-5.1","3777.47499999532","<img src= images/stimuli/7.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","tableNum","2","","","","","2","","","",""
"","html-keyboard-response","14","85960","0.0-2.0-0.2","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","15","96016","0.0-2.0-1.2","10054.235000003246","<img src= images/stimuli/56.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/87.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/31.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/24.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","temporalOrder","3","56","images/stimuli/24.png","images/stimuli/87.png","images/stimuli/31.png","2","What came before this object?","25","1","within-walls"
"","html-keyboard-response","16","96518","0.0-2.0-2.2","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","17","98456","0.0-2.0-3.2","1936.215000008815","<img src= images/stimuli/56.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","roomType","2","","","","","2","","25","",""
"","html-keyboard-response","18","98960","0.0-2.0-4.2","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","19","110942","0.0-2.0-5.2","11979.475000000093","<img src= images/stimuli/56.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","tableNum","3","","","","","2","","","",""
"","html-keyboard-response","20","111447","0.0-2.0-0.3","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","21","120408","0.0-2.0-1.3","8959.614999999758","<img src= images/stimuli/18.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/25.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/45.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/40.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","temporalOrder","3","18","images/stimuli/40.png","images/stimuli/45.png","images/stimuli/25.png","2","What came before this object?","31","0","across"
"","html-keyboard-response","22","120909","0.0-2.0-2.3","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","23","123208","0.0-2.0-3.3","2296.569999991334","<img src= images/stimuli/18.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","roomType","2","","","","","2","","31","",""
"","html-keyboard-response","24","123713","0.0-2.0-4.3","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","25","124327","0.0-2.0-5.3","613.245000000461","<img src= images/stimuli/18.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","tableNum","2","","","","","2","","","",""
"","html-keyboard-response","26","124829","0.0-2.0-0.4","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","27","129407","0.0-2.0-1.4","4577.335000009043","<img src= images/stimuli/21.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/55.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/34.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/14.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","temporalOrder","1","21","images/stimuli/55.png","images/stimuli/34.png","images/stimuli/14.png","2","What came before this object?","38","0","across"
"","html-keyboard-response","28","129908","0.0-2.0-2.4","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","29","131584","0.0-2.0-3.4","1673.8400000031106","<img src= images/stimuli/21.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","roomType","1","","","","","2","","38","",""
"","html-keyboard-response","30","132085","0.0-2.0-4.4","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","31","132541","0.0-2.0-5.4","454.85999999800697","<img src= images/stimuli/21.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","tableNum","2","","","","","2","","","",""
"","html-keyboard-response","32","133042","0.0-2.0-0.5","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","33","143129","0.0-2.0-1.5","10085.574999990058","<img src= images/stimuli/41.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/20.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/60.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/82.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","temporalOrder","2","41","images/stimuli/60.png","images/stimuli/20.png","images/stimuli/82.png","2","What came before this object?","32","0","across"
"","html-keyboard-response","34","143630","0.0-2.0-2.5","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","35","146020","0.0-2.0-3.5","2387.3400000011316","<img src= images/stimuli/41.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","roomType","1","","","","","2","","32","",""
"","html-keyboard-response","36","146525","0.0-2.0-4.5","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","37","146945","0.0-2.0-5.5","418.44000000855885","<img src= images/stimuli/41.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","tableNum","2","","","","","2","","","",""
"","html-keyboard-response","38","147446","0.0-2.0-0.6","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","39","153303","0.0-2.0-1.6","5856.509999997797","<img src= images/stimuli/36.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/63.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/17.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/30.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","temporalOrder","2","36","images/stimuli/17.png","images/stimuli/30.png","images/stimuli/63.png","2","What came before this object?","17","1","within-walls"
"","html-keyboard-response","40","153808","0.0-2.0-2.6","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","41","155135","0.0-2.0-3.6","1324.995000002673","<img src= images/stimuli/36.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","roomType","2","","","","","2","","17","",""
"","html-keyboard-response","42","155639","0.0-2.0-4.6","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","43","156267","0.0-2.0-5.6","625.8600000001024","<img src= images/stimuli/36.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","tableNum","3","","","","","2","","","",""
"","html-keyboard-response","44","156768","0.0-2.0-0.7","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","45","162540","0.0-2.0-1.7","5770.700000008219","<img src= images/stimuli/66.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/34.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/82.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/60.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","temporalOrder","2","66","images/stimuli/82.png","images/stimuli/60.png","images/stimuli/34.png","2","What came before this object?","34","0","across"
"","html-keyboard-response","46","163044","0.0-2.0-2.7","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","47","164842","0.0-2.0-3.7","1796.8399999954272","<img src= images/stimuli/66.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","roomType","1","","","","","2","","34","",""
"","html-keyboard-response","48","165348","0.0-2.0-4.7","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","49","165739","0.0-2.0-5.7","389.9999999994179","<img src= images/stimuli/66.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","tableNum","2","","","","","2","","","",""
"","html-keyboard-response","50","166242","0.0-2.0-0.8","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","51","170150","0.0-2.0-1.8","3907.3800000041956","<img src= images/stimuli/9.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/7.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/2.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/38.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","temporalOrder","1","9","images/stimuli/7.png","images/stimuli/2.png","images/stimuli/38.png","2","What came before this object?","42","1","within-no-walls"
"","html-keyboard-response","52","170654","0.0-2.0-2.8","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","53","171207","0.0-2.0-3.8","550.9449999954086","<img src= images/stimuli/9.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","roomType","1","","","","","2","","42","",""
"","html-keyboard-response","54","171710","0.0-2.0-4.8","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","55","172182","0.0-2.0-5.8","470.4550000024028","<img src= images/stimuli/9.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","tableNum","3","","","","","2","","","",""
"","html-keyboard-response","56","172687","0.0-2.0-0.9","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","57","177076","0.0-2.0-1.9","4388.005000000703","<img src= images/stimuli/45.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/10.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/50.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/59.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","temporalOrder","3","45","images/stimuli/59.png","images/stimuli/50.png","images/stimuli/10.png","2","What came before this object?","28","1","within-no-walls"
"","html-keyboard-response","58","177577","0.0-2.0-2.9","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","59","178686","0.0-2.0-3.9","1107.3650000034831","<img src= images/stimuli/45.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","roomType","1","","","","","2","","28","",""
"","html-keyboard-response","60","179192","0.0-2.0-4.9","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","61","179586","0.0-2.0-5.9","393.4549999976298","<img src= images/stimuli/45.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","tableNum","3","","","","","2","","","",""
"","html-keyboard-response","62","180087","0.0-2.0-0.10","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","63","187302","0.0-2.0-1.10","7213.455000004615","<img src= images/stimuli/81.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/84.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/74.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/69.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","temporalOrder","3","81","images/stimuli/69.png","images/stimuli/74.png","images/stimuli/84.png","2","What came before this object?","6","1","within-no-walls"
"","html-keyboard-response","64","187803","0.0-2.0-2.10","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","65","190518","0.0-2.0-3.10","2713.145000001532","<img src= images/stimuli/81.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","roomType","1","","","","","2","","6","",""
"","html-keyboard-response","66","191019","0.0-2.0-4.10","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","67","192055","0.0-2.0-5.10","1034.5450000022538","<img src= images/stimuli/81.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","tableNum","3","","","","","2","","","",""
"","html-keyboard-response","68","192557","0.0-2.0-0.11","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","69","195093","0.0-2.0-1.11","2532.7800000086427","<img src= images/stimuli/82.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/62.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/18.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/3.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","temporalOrder","1","82","images/stimuli/62.png","images/stimuli/18.png","images/stimuli/3.png","2","What came before this object?","33","1","within-walls"
"","html-keyboard-response","70","195594","0.0-2.0-2.11","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","71","196776","0.0-2.0-3.11","1180.7299999927636","<img src= images/stimuli/82.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","roomType","2","","","","","2","","33","",""
"","html-keyboard-response","72","197277","0.0-2.0-4.11","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","73","197670","0.0-2.0-5.11","391.3850000099046","<img src= images/stimuli/82.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","tableNum","3","","","","","2","","","",""
"","html-keyboard-response","74","198171","0.0-2.0-0.12","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","75","204269","0.0-2.0-1.12","6096.434999999474","<img src= images/stimuli/64.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/30.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/61.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/83.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","temporalOrder","3","64","images/stimuli/83.png","images/stimuli/61.png","images/stimuli/30.png","2","What came before this object?","13","1","within-walls"
"","html-keyboard-response","76","204773","0.0-2.0-2.12","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","77","206227","0.0-2.0-3.12","1452.1850000019185","<img src= images/stimuli/64.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","roomType","2","","","","","2","","13","",""
"","html-keyboard-response","78","206728","0.0-2.0-4.12","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","79","207019","0.0-2.0-5.12","290.10999998718034","<img src= images/stimuli/64.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","tableNum","3","","","","","2","","","",""
"","html-keyboard-response","80","207524","0.0-2.0-0.13","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","81","210507","0.0-2.0-1.13","2982.6949999987846","<img src= images/stimuli/74.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/70.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/47.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/35.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","temporalOrder","3","74","images/stimuli/35.png","images/stimuli/47.png","images/stimuli/70.png","2","What came before this object?","4","0","across"
"","html-keyboard-response","82","211013","0.0-2.0-2.13","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","83","212196","0.0-2.0-3.13","1181.7449999944074","<img src= images/stimuli/74.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","roomType","1","","","","","2","","4","",""
"","html-keyboard-response","84","212700","0.0-2.0-4.13","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","85","212988","0.0-2.0-5.13","286.1700000066776","<img src= images/stimuli/74.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","tableNum","2","","","","","2","","","",""
"","html-keyboard-response","86","213491","0.0-2.0-0.14","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","87","217415","0.0-2.0-1.14","3922.0249999925727","<img src= images/stimuli/10.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/1.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/60.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/20.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","temporalOrder","3","10","images/stimuli/20.png","images/stimuli/1.png","images/stimuli/60.png","2","What came before this object?","30","0","across"
"","html-keyboard-response","88","217919","0.0-2.0-2.14","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","89","218890","0.0-2.0-3.14","969.5000000065193","<img src= images/stimuli/10.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","roomType","1","","","","","2","","30","",""
"","html-keyboard-response","90","219394","0.0-2.0-4.14","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","91","219720","0.0-2.0-5.14","324.46999999228865","<img src= images/stimuli/10.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","tableNum","2","","","","","2","","","",""
"","html-keyboard-response","92","220225","0.0-2.0-0.15","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","93","223568","0.0-2.0-1.15","3341.455000001588","<img src= images/stimuli/48.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/45.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/49.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/40.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","temporalOrder","1","48","images/stimuli/45.png","images/stimuli/49.png","images/stimuli/40.png","2","What came before this object?","29","0","across"
"","html-keyboard-response","94","224073","0.0-2.0-2.15","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","95","224723","0.0-2.0-3.15","648.3450000087032","<img src= images/stimuli/48.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","roomType","2","","","","","2","","29","",""
"","html-keyboard-response","96","225228","0.0-2.0-4.15","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","97","225612","0.0-2.0-5.15","382.515000004787","<img src= images/stimuli/48.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","tableNum","2","","","","","2","","","",""
"","html-keyboard-response","98","226113","0.0-2.0-0.16","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","99","231345","0.0-2.0-1.16","5230.765000000247","<img src= images/stimuli/49.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/50.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/59.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/28.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","temporalOrder","1","49","images/stimuli/50.png","images/stimuli/28.png","images/stimuli/59.png","2","What came before this object?","26","1","within-no-walls"
"","html-keyboard-response","100","231849","0.0-2.0-2.16","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","101","232806","0.0-2.0-3.16","955.6699999957345","<img src= images/stimuli/49.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","roomType","1","","","","","2","","26","",""
"","html-keyboard-response","102","233310","0.0-2.0-4.16","null","","null","blank","","","","","","","","","",""
