"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","test_part","corr_resp","probe","target","foil1","foil2","condition","question","roomNum","sameRoom","context"
"","html-keyboard-response","405","456199","0.0-2.0-1.67","1461.459999991348","<img src= images/stimuli/15.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/17.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/63.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/79.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","temporalOrder","2","15","images/stimuli/63.png","images/stimuli/17.png","images/stimuli/79.png","3","What came before this object?","19","1","within-no-walls"
"","html-keyboard-response","406","456703","0.0-2.0-2.67","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","407","457253","0.0-2.0-3.67","548.6949999904027","<img src= images/stimuli/15.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","roomType","1","","","","","3","","19","",""
"","html-keyboard-response","408","457753","0.0-2.0-4.67","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","409","458170","0.0-2.0-5.67","414.6900000050664","<img src= images/stimuli/15.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","tableNum","3","","","","","3","","","",""
"","html-keyboard-response","410","458670","0.0-2.0-0.68","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","411","460532","0.0-2.0-1.68","1860.5200000019977","<img src= images/stimuli/85.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/79.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/24.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/87.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","temporalOrder","3","85","images/stimuli/87.png","images/stimuli/79.png","images/stimuli/24.png","3","What came before this object?","23","1","within-no-walls"
"","html-keyboard-response","412","461034","0.0-2.0-2.68","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","413","461878","0.0-2.0-3.68","842.7900000096997","<img src= images/stimuli/85.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","roomType","1","","","","","3","","23","",""
"","html-keyboard-response","414","462382","0.0-2.0-4.68","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","415","462820","0.0-2.0-5.68","437.259999991511","<img src= images/stimuli/85.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","tableNum","3","","","","","3","","","",""
"","html-keyboard-response","416","463321","0.0-2.0-0.69","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
